"Parasite.species","parasite_genus","parasite_family","parasite_order","parasite_class","parasite_phylum","tree_tips","Host.no","Host_no_fac","Stage","SpSt","assumed_stage","Def.int","Facultative","num_hosts","host_phylum","host_class","host_bm","host_tl","endo_ecto","prop_endo","vert_invert","habitat","prop_terr","Site","body_cavity","gi_tract","gi_wall","pulmonary","biliary","urinary","enclosed","lcl_max","lcl_max_fac","initial_biov","initial_length","initial_width","biovolume","avg_length","avg_width","avg_dt","avg_temp","avg_dd","missing_stage_size","missing_stage_devo","imp_biovolume","imp_avg_length","imp_avg_width","imp_initial_biov","imp_initial_length","imp_initial_width","imp_avg_dt","imp_avg_temp","imp_avg_dd"
"Abbreviata antarctica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_antarctica",1,"1","1larv","Abbreviata antarctica_1_1larv_int","no","int","no",2,"Arthropoda","Insecta",-0.538140343705569,2,"ecto",0,"invert","terrestrial",1,"gut wall","no","no","yes","no","no","no","no",2,"2",NA,NA,NA,NA,1.6,NA,25.5,28,586.5,"all missing","complete",0.0120892443430705,1.6,0.0980832043584784,0.00022058823152986,0.117717824129772,0.00022058823152986,25.5,28,586.5
"Abbreviata antarctica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_antarctica",2,"2","adult","Abbreviata antarctica_2_adult_def","no","def","no",12,"Chordata","Craniata",2.15973497754226,3.16490210552044,"ecto",0,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",2,"2",NA,1.6,NA,NA,NA,NA,NA,NA,NA,"all missing","both missing",2.21871208808286,9.11046314570169,0.556846258912338,0.0120892443430705,1.6,0.0120892443430705,82.9232324811303,21.1,1335.0640429462
"Abbreviata caucasica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_caucasica",1,"1","1larv","Abbreviata caucasica_1_1larv_int","no","int","no",2,"Arthropoda","Insecta",-0.925131739196942,2,"ecto",0,"invert","terrestrial",1,"gut wall","no","no","yes","no","no","no","no",2,"2",0.000589048622548086,0.0375,0.03,0.0307684639249472,2.225,0.12,33,25,550,"complete","complete",0.0307684639249472,2.225,0.12,1.76714586764426e-05,0.0375,1.76714586764426e-05,33,25,550
"Abbreviata caucasica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_caucasica",2,"2","adult","Abbreviata caucasica_2_adult_def","no","def","no",4,"Chordata","Mammalia",4.21160260318938,2.30780503567739,"endo",1,"vert","terrestrial",1,"stomach","no","yes","no","no","no","no","no",2,"2",0.0307684639249472,2.225,0.12,233.165079758617,35.75,2.5,NA,38.5,NA,"complete","both missing",149.857016148638,35.75,2.18948544223755,0.0307684639249472,2.225,0.0307684639249472,97.0493243466543,38.5,3251.15236561292
"Abbreviata kazachstanica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_kazachstanica",1,"1","1larv","Abbreviata kazachstanica_1_1larv_int","no","int","no",26,"Arthropoda","Insecta",-0.679091879505504,2.04166666666667,"ecto",0,"invert","terrestrial",1,"body cavity","yes","no","no","no","no","no","no",3,"3",0.00138806035411109,0.06025,0.044,0.161454545886539,6.7125,0.175,24.5,NA,NA,"complete","temp missing",0.161454545886539,6.7125,0.175,6.1074655580888e-05,0.06025,6.1074655580888e-05,24.5,25.5459532830225,503.375855434051
"Abbreviata kazachstanica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_kazachstanica",2,"2","2larv","Abbreviata kazachstanica_2_2larv_int","no","int","paratenic",2,"Chordata","Craniata",1.12389283294993,3.11141435909445,"ecto",0,"vert","terrestrial",1,"body cavity","yes","no","no","no","no","no","no",3,"3",0.161454545886539,6.7125,0.175,NA,NA,NA,5.9,NA,92.04,"no end size","complete",0.038878302626131,4.58128528340735,0.103947736992937,0.161454545886539,6.7125,0.161454545886539,5.9,20.6,92.04
"Abbreviata kazachstanica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_kazachstanica",3,"3","adult","Abbreviata kazachstanica_3_adult_def","no","def","no",1,"Chordata","Craniata",2.65321251377534,3,"ecto",0,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",3,"3",NA,NA,NA,1.09680853518454,11.4,0.35,NA,NA,NA,"no start size","both missing",1.09680853518454,11.4,0.35,0.038878302626131,4.58128528340735,0.038878302626131,88.4955558194217,23.6,1646.01733824124
"Abbreviata turkomanica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_turkomanica",1,"1","1larv","Abbreviata turkomanica_1_1larv_int","no","int","no",1,"Arthropoda","Insecta",-0.885965491476071,2,"ecto",0,"invert","terrestrial",1,"body cavity","yes","no","no","no","no","no","no",2,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"all missing","both missing",0.0791331229102473,5.10709871699652,0.140458195801333,0.000308313971321791,0.126539426266542,0.000308313971321791,17.5182063331089,19,245.254888663525
"Abbreviata turkomanica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_turkomanica",2,"2","adult","Abbreviata turkomanica_2_adult_def","no","def","no",3,"Chordata","Craniata",1.25791389809852,2.96624263005493,"ecto",0,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",2,"2",NA,NA,NA,NA,22.24,NA,NA,NA,NA,"all missing","both missing",7.4906077267199,22.24,0.654856578968189,0.0791331229102473,5.10709871699652,0.0791331229102473,66.7239355212731,22.9,1194.35844583079
"Acanthobothrium brevissime","Acanthobothrium","Onchobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes","Acanthobothrium_brevissime",1,"1","1larv","Acanthobothrium brevissime_1_1larv_int","no","int","no",2,"Chordata","Bivalvia",0.829230163958181,2,"ecto",0,"invert","aquatic",0,"gut","no","yes","no","no","no","no","no",2,"2",NA,NA,NA,NA,0.655,NA,NA,NA,NA,"all missing","both missing",0.0351178280470738,0.655,0.261275226751625,5.74135178519981e-05,0.0461250806505337,5.74135178519981e-05,4.4342139870726,26,93.1184937285245
