"Parasite.species","parasite_genus","parasite_family","parasite_order","parasite_class","parasite_phylum","tree_tips","Host.no","Host_no_fac","Stage","SpSt","assumed_stage","Def.int","Facultative","num_hosts","host_phylum","host_class","host_bm","host_tl","endo_ecto","prop_endo","vert_invert","habitat","prop_terr","Site","body_cavity","gi_tract","gi_wall","pulmonary","biliary","urinary","enclosed","lcl_max","lcl_max_fac","initial_biov","initial_length","initial_width","biovolume","avg_length","avg_width","avg_dt","avg_temp","avg_dd","missing_stage_size","missing_stage_devo","imp_biovolume","imp_avg_length","imp_avg_width","imp_initial_biov","imp_initial_length","imp_initial_width","imp_avg_dt","imp_avg_temp","imp_avg_dd"
"Abbreviata antarctica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_antarctica",1,"1","1larv","Abbreviata antarctica_1_1larv_int","no","int","no",2,"Arthropoda","Insecta",-0.614291062864579,2,"ecto",0,"invert","terrestrial",1,"gut wall","no","no","yes","no","no","no","no",2,"2",NA,NA,NA,NA,1.6,NA,25.5,28,586.5,"all missing","complete",0.0308696812879968,1.6,0.156733250598845,3.0059081266799e-05,0.0580527041863789,3.0059081266799e-05,25.5,28,586.5
"Abbreviata antarctica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_antarctica",2,"2","adult","Abbreviata antarctica_2_adult_def","no","def","no",12,"Chordata","Craniata",2.16960713763139,3.1173805630025,"ecto",0,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",2,"2",NA,1.6,NA,NA,NA,NA,NA,NA,NA,"all missing","both missing",1.88912378261349,8.89755848726475,0.519935943259136,0.0308696812879968,1.6,0.0308696812879968,113.640940427106,22.4,1977.35236343165
"Abbreviata caucasica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_caucasica",1,"1","1larv","Abbreviata caucasica_1_1larv_int","no","int","no",2,"Arthropoda","Insecta",-0.281594000415879,2,"ecto",0,"invert","terrestrial",1,"gut wall","no","no","yes","no","no","no","no",2,"2",0.000589048622548086,0.0375,0.03,0.0307684639249472,2.225,0.12,33,25,550,"complete","complete",0.0307684639249472,2.225,0.12,1.76714586764426e-05,0.0375,1.76714586764426e-05,33,25,550
"Abbreviata caucasica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_caucasica",2,"2","adult","Abbreviata caucasica_2_adult_def","no","def","no",4,"Chordata","Mammalia",4.19031472124592,2.2905718702575,"endo",1,"vert","terrestrial",1,"stomach","no","yes","no","no","no","no","no",2,"2",0.0307684639249472,2.225,0.12,233.165079758617,35.75,2.5,NA,38.5,NA,"complete","both missing",133.162071805384,35.75,1.91316343638965,0.0307684639249472,2.225,0.0307684639249472,163.847832668288,38.5,5488.90239438766
"Abbreviata kazachstanica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_kazachstanica",1,"1","1larv","Abbreviata kazachstanica_1_1larv_int","no","int","no",26,"Arthropoda","Insecta",-0.560176633381011,2.04166666666667,"ecto",0,"invert","terrestrial",1,"body cavity","yes","no","no","no","no","no","no",3,"3",0.00138806035411109,0.06025,0.044,0.161454545886539,6.7125,0.175,24.5,NA,NA,"complete","temp missing",0.161454545886539,6.7125,0.175,6.1074655580888e-05,0.06025,6.1074655580888e-05,24.5,25.0581138077757,491.423788290505
"Abbreviata kazachstanica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_kazachstanica",2,"2","2larv","Abbreviata kazachstanica_2_2larv_int","no","int","paratenic",2,"Chordata","Amphibia",1.07624828806374,3.10896797853905,"ecto",0,"vert","terrestrial",1,"body cavity","yes","no","no","no","no","no","no",3,"3",0.161454545886539,6.7125,0.175,NA,NA,NA,5.3,NA,93.28,"no end size","complete",0.0250474214396097,1.58972231837572,0.141636744229975,0.161454545886539,6.7125,0.161454545886539,5.3,22.6,93.28
"Abbreviata kazachstanica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_kazachstanica",3,"3","adult","Abbreviata kazachstanica_3_adult_def","no","def","no",1,"Chordata","Craniata",2.78958071216443,3,"ecto",0,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",3,"3",NA,NA,NA,1.09680853518454,11.4,0.35,NA,NA,NA,"no start size","both missing",1.09680853518454,11.4,0.35,0.0250474214396097,1.58972231837572,0.0250474214396097,158.259635951003,25,3165.19271902005
"Abbreviata turkomanica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_turkomanica",1,"1","1larv","Abbreviata turkomanica_1_1larv_int","no","int","no",1,"Arthropoda","Insecta",-0.207753044770854,2,"ecto",0,"invert","terrestrial",1,"body cavity","yes","no","no","no","no","no","no",2,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"all missing","both missing",0.260208415976617,5.1108228979112,0.254606984257303,1.43965276187686e-05,0.0351231084383454,1.43965276187686e-05,33.4395292205539,19.8,494.905032464198
"Abbreviata turkomanica","Abbreviata","Physalopteridae","Spirurida","Chromadorea","Nematoda","Abbreviata_turkomanica",2,"2","adult","Abbreviata turkomanica_2_adult_def","no","def","no",3,"Chordata","Craniata",1.38047833485536,2.94136200498061,"ecto",0,"vert","terrestrial",1,"gut","no","yes","no","no","no","no","no",2,"2",NA,NA,NA,NA,22.24,NA,NA,NA,NA,"all missing","both missing",12.0633635409832,22.24,0.831039900232056,0.260208415976617,5.1108228979112,0.260208415976617,116.735623721698,20.7,1832.74929243066
"Acanthobothrium brevissime","Acanthobothrium","Onchobothriidae","Tetraphyllidea","Cestoda","Platyhelminthes","Acanthobothrium_brevissime",1,"1","1larv","Acanthobothrium brevissime_1_1larv_int","no","int","no",2,"Chordata","Cephalochordata",0.562220365331704,2,"ecto",0,"invert","aquatic",0,"gut","no","yes","no","no","no","no","no",2,"2",NA,NA,NA,NA,0.655,NA,NA,NA,NA,"all missing","both missing",0.0253345827951316,0.655,0.22191736535132,7.97929068393907e-05,0.0537101108025014,7.97929068393907e-05,16.9828288611288,25,339.656577222576
